city,year,people,air_general_level,net_salary,avg_age,ilm,birth,crimes,criminals,death,pens,preschool_child,length_of_roads,energy_consumption,migration_net,housing_stock,wage,workers,poverty_level,housing_price
Новороссийск,2015,262293.0,1.0,31527.0,39.88,10776.0,12.0,3880.0,1663.0,10.7,75.2,14.6,288.2,205.6,4442.0,24.9,36659.1,70.1,10.5,40960.21
Новороссийск,2016,262293.0,1.0,33941.0,39.92,10776.0,12.0,3886.0,1480.0,11.0,76.9,14.6,244.8,180.8,3565.0,25.5,39466.3,71.5,10.5,41501.96
Новороссийск,2017,262293.0,1.0,35787.0,39.97,10776.0,11.0,3375.0,1566.0,10.7,78.9,15.1,579.3,185.4,2464.0,26.3,41613.1,71.3,10.5,48424.75
Новороссийск,2018,262293.0,1.0,39608.0,40.09,10776.0,10.1,3375.0,1566.0,9.4,80.7,15.5,534.5,213.0,1853.0,27.3,46055.6,71.4,10.5,45803.05
Новороссийск,2019,262293.0,1.0,41478.0,40.25,10776.0,9.4,3375.0,1566.0,10.1,81.3,16.2,191.4,169.9,9.0,28.2,48229.9,74.6,10.6,45332.38
Новороссийск,2020,262293.0,1.0,44807.0,40.44,10776.0,9.4,3375.0,1566.0,10.1,81.3,16.2,252.1,177.7,2050.0,29.33,48229.9,74.6,10.6,59460.05
Новороссийск,2021,262293.0,3.0,48070.0,40.57,10776.0,9.4,3375.0,1566.0,10.1,81.3,16.2,485.7,169.3,2705.0,30.11,48229.9,74.6,9.9,106199.34
Новороссийск,2022,262293.0,3.0,51571.0,40.62,10776.0,9.4,3375.0,1566.0,10.1,81.3,16.2,505.0,163.6,324.0,33.21,48229.9,74.6,9.2,125764.95
Новосибирск,2015,1567087.0,2.0,31900.0,39.27,11299.0,14.6,34800.0,9438.0,11.6,426.5,81.2,500.6,250.6,12382.0,23.9,37093.0,419.3,14.1,47803.35
Новосибирск,2016,1584138.0,3.0,33783.0,39.3,11131.0,14.1,27883.0,8741.0,11.7,434.7,83.8,510.7,249.8,15000.0,23.9,39282.9,409.0,14.1,47326.86
Новосибирск,2017,1602915.0,2.0,36020.0,39.33,11233.0,12.5,26959.0,8070.0,11.5,440.8,86.2,457.7,235.3,8447.0,24.9,41884.3,402.4,14.1,38160.53
Новосибирск,2018,1612833.0,3.0,39962.0,39.43,11404.0,12.0,26959.0,8070.0,11.8,448.7,89.4,542.6,263.9,4862.0,25.3,46467.8,404.6,14.1,54561.62
Новосибирск,2019,1618039.0,2.0,42983.0,39.56,11908.0,10.9,26959.0,8070.0,11.4,449.2,91.3,494.4,236.3,8388.0,25.9,49980.0,396.0,13.9,53515.0
Новосибирск,2020,1625631.0,2.0,46173.0,39.74,12158.0,10.9,26959.0,8070.0,11.4,449.2,91.3,532.8,218.2,1006.0,26.62,49980.0,396.0,13.8,66902.1
Новосибирск,2021,1620162.0,2.0,49840.0,39.86,12158.0,10.9,26959.0,8070.0,11.4,449.2,91.3,398.1,179.4,9456.0,27.38,49980.0,396.0,12.9,91817.21
Новосибирск,2022,1620162.0,3.0,53799.0,39.92,12158.0,10.9,26959.0,8070.0,11.4,449.2,91.3,577.6,205.8,3888.0,28.06,49980.0,396.0,10.2,102688.67
Новосибирск,2023,1627006.5,3.0,58073.0,40.27,12158.0,10.9,26959.0,8070.0,11.4,449.2,91.3,186.1,201.2,2040.0,28.92,49980.0,396.0,9.4,125455.15
Новосибирск,2024,1633851.0,3.0,62686.0,40.52,12158.0,10.9,26959.0,8070.0,11.4,449.2,91.3,442.1,242.7,2040.0,29.67,49980.0,396.0,8.2,134117.09
Новоспасское,2019,129993.0,1.0,37615.0,39.74,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,449.7,203.8,81.0,26.1,40126.3,84.1,15.5,39737.28
Новоспасское,2020,129993.0,1.0,37615.0,39.74,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,208.4,197.9,81.0,26.1,40126.3,84.1,15.0,54271.44
Новоспасское,2021,129993.0,3.0,37615.0,39.74,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,436.2,210.7,81.0,26.1,40126.3,84.1,13.8,65540.73
Новоспасское,2022,129993.0,3.0,37615.0,39.74,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,487.1,171.1,81.0,26.1,40126.3,84.1,12.4,75712.85
Новотроицк,2015,97024.0,1.0,37615.0,38.9,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,259.8,177.5,81.0,25.2,40126.3,84.1,13.8,39777.81
Новотроицк,2016,95351.0,2.0,37615.0,38.99,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,186.0,192.3,81.0,24.5,40126.3,84.1,13.8,36703.27
Новотроицк,2017,94300.0,2.0,37615.0,39.09,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,358.4,162.4,81.0,26.8,40126.3,84.1,13.8,39288.38
Новотроицк,2018,93400.0,2.0,37615.0,39.29,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,485.4,175.8,81.0,27.5,40126.3,84.1,13.8,39343.3
Новотроицк,2019,92800.0,2.0,37615.0,39.51,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,213.2,179.8,81.0,28.1,40126.3,84.1,13.9,37214.93
Новотроицк,2020,92000.0,2.0,37615.0,39.72,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,363.8,191.1,81.0,28.87,40126.3,84.1,13.6,42403.0
Новотроицк,2021,91500.0,3.0,37615.0,39.86,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,352.2,173.1,81.0,29.79,40126.3,84.1,13.2,53067.06
Новотроицк,2022,90500.0,3.0,37615.0,39.92,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,152.3,170.2,81.0,30.5,40126.3,84.1,11.6,62306.34
Новоульяновск,2015,14050.0,1.0,37615.0,41.37,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,246.8,175.3,81.0,25.2,40126.3,84.1,15.3,37810.42
Новоульяновск,2017,13700.0,2.0,37615.0,41.64,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,419.6,192.1,81.0,26.3,40126.3,84.1,15.3,42730.05
Новоульяновск,2018,13500.0,2.0,37615.0,41.83,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,473.1,213.0,81.0,26.9,40126.3,84.1,15.3,44275.17
Новоульяновск,2019,13400.0,2.0,37615.0,42.05,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,421.0,158.3,81.0,27.6,40126.3,84.1,15.5,39737.28
Новоульяновск,2020,13300.0,2.0,37615.0,42.31,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,587.5,163.5,81.0,28.37,40126.3,84.1,15.0,54271.44
Новоульяновск,2021,13200.0,3.0,37615.0,42.46,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,242.9,162.0,81.0,29.55,40126.3,84.1,13.8,65540.73
Новоульяновск,2022,13000.0,4.0,37615.0,42.55,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,162.3,169.7,81.0,30.27,40126.3,84.1,12.4,75712.85
Новочебоксарск,2015,125432.0,1.0,19446.0,39.27,10776.0,14.5,1908.0,671.0,9.7,36.6,9.7,282.7,198.3,9.0,23.3,22611.4,23.6,17.8,41565.66
Новочебоксарск,2016,125432.0,1.0,20373.0,39.3,10776.0,13.2,1459.0,698.0,10.3,37.1,9.8,198.2,181.1,222.0,23.9,23689.5,22.7,17.8,36018.78
Новочебоксарск,2017,125432.0,1.0,22120.0,39.33,10776.0,11.4,1291.0,593.0,9.9,37.9,10.0,177.1,192.8,368.0,24.1,25720.8,21.3,17.8,48314.97
Новочебоксарск,2018,125432.0,1.0,24895.0,39.43,10776.0,10.3,1291.0,593.0,10.1,38.4,10.0,181.0,202.1,146.0,24.6,28947.6,20.5,17.8,43657.04
Новочебоксарск,2019,125432.0,1.0,27008.0,39.56,10776.0,9.4,1291.0,593.0,10.0,38.3,9.7,227.5,195.5,506.0,25.2,31404.8,20.4,17.4,40280.96
Новочебоксарск,2020,125432.0,1.0,29226.0,39.74,10776.0,9.4,1291.0,593.0,10.0,38.3,9.7,304.8,178.6,887.0,25.93,31404.8,20.4,16.6,52436.29
Новочебоксарск,2021,125432.0,3.0,31843.0,39.86,10776.0,9.4,1291.0,593.0,10.0,38.3,9.7,426.8,182.0,648.0,26.47,31404.8,20.4,15.5,65652.94
Новочебоксарск,2022,125432.0,4.0,34694.0,39.92,10776.0,9.4,1291.0,593.0,10.0,38.3,9.7,298.7,176.2,396.0,27.12,31404.8,20.4,13.9,79567.48
Новочеркасск,2015,173467.0,3.0,22190.0,40.54,10776.0,11.3,2855.0,1071.0,14.2,51.1,7.1,181.4,202.0,-2078.0,24.5,25801.9,41.1,13.2,41725.27
Новочеркасск,2016,173467.0,3.0,24229.0,40.64,10776.0,11.5,2359.0,1044.0,14.5,51.4,7.6,304.2,187.7,-947.0,26.3,28173.4,39.2,13.2,41951.41
Новочеркасск,2017,173467.0,3.0,25385.0,40.76,10776.0,10.1,2399.0,1004.0,14.1,51.4,7.7,575.0,164.6,-71.0,24.9,29517.9,36.0,13.2,43563.350000000006
Новочеркасск,2018,173467.0,3.0,28497.0,40.93,10776.0,9.8,2399.0,1004.0,14.3,51.3,7.7,316.9,195.6,78.0,25.6,33136.2,37.5,13.2,45175.29
Новочеркасск,2019,173467.0,3.0,31245.0,41.12,10776.0,9.1,2399.0,1004.0,14.1,50.6,7.7,533.8,180.3,1530.0,26.1,36331.8,37.0,13.3,43944.07
Новочеркасск,2020,173467.0,3.0,33671.0,41.33,10776.0,9.1,2399.0,1004.0,14.1,50.6,7.7,214.7,173.4,-369.0,26.81,36331.8,37.0,13.0,45175.29
Новочеркасск,2021,173467.0,4.0,36646.0,41.47,10776.0,9.1,2399.0,1004.0,14.1,50.6,7.7,597.0,205.4,-759.0,27.61,36331.8,37.0,12.0,51446.52
Новочеркасск,2022,173467.0,4.0,39884.0,41.51,10776.0,9.1,2399.0,1004.0,14.1,50.6,7.7,410.4,169.2,-1749.0,28.57,36331.8,37.0,10.2,80114.9
Новошахтинск,2018,129993.0,2.0,19860.0,39.74,10776.0,7.9,4785.5,1966.5,13.9,31.4,3.8,344.2,200.1,-154.0,26.1,23093.4,11.7,13.2,45175.29
Новошахтинск,2019,129993.0,1.0,21860.0,39.74,10776.0,7.1,4785.5,1966.5,13.4,30.7,3.8,552.9,181.3,-334.0,26.1,25418.3,11.6,13.3,43944.07
Новошахтинск,2020,129993.0,2.0,22961.0,39.74,10776.0,7.1,4785.5,1966.5,13.4,30.7,3.8,389.0,188.3,-545.0,26.1,25418.3,11.6,13.0,45175.29
Новошахтинск,2021,129993.0,3.0,24490.0,39.74,10776.0,7.1,4785.5,1966.5,13.4,30.7,3.8,348.7,178.2,-399.0,26.1,25418.3,11.6,12.0,51446.52
Новошахтинск,2022,129993.0,3.0,26122.0,39.74,10776.0,7.1,4785.5,1966.5,13.4,30.7,3.8,189.8,211.5,-429.0,26.1,25418.3,11.6,10.2,80114.9
Норильск,2015,176559.0,4.0,65761.0,38.0,10776.0,15.4,2414.0,1254.0,6.0,41.2,11.7,587.9,183.0,-495.0,24.5,76465.7,85.6,17.1,55976.87
Норильск,2016,176559.0,4.0,71373.0,38.09,10776.0,14.2,2301.0,1253.0,5.9,41.5,12.0,217.6,207.8,-891.0,24.0,82991.9,85.1,17.1,47446.81
Норильск,2017,176559.0,4.0,75955.0,38.18,10776.0,13.8,2091.0,1234.0,5.9,41.6,12.3,311.3,196.8,113.0,24.1,88319.5,82.3,17.1,40034.98
Норильск,2018,176559.0,4.0,80091.0,38.33,10776.0,13.1,2091.0,1234.0,5.7,42.7,13.0,315.2,201.2,78.0,24.4,93129.0,79.4,17.1,54843.78
Норильск,2019,176559.0,4.0,85684.0,38.51,10776.0,11.6,2091.0,1234.0,4.6,51.9,12.8,447.6,186.5,-427.0,24.8,99632.9,77.9,17.3,49226.7
Норильск,2020,176559.0,4.0,91555.0,38.74,10776.0,11.6,2091.0,1234.0,4.6,51.9,12.8,451.3,165.6,-188.0,25.29,99632.9,77.9,17.0,64078.7
Норильск,2021,176559.0,4.0,97651.0,38.91,10776.0,11.6,2091.0,1234.0,4.6,51.9,12.8,382.4,166.5,568.0,25.63,99632.9,77.9,15.9,76014.02
Норильск,2022,176559.0,4.0,104152.0,38.98,10776.0,11.6,2091.0,1234.0,4.6,51.9,12.8,368.4,211.2,-1157.0,26.1,99632.9,77.9,14.0,85161.48
Оленегорск,2015,22935.0,1.0,37615.0,38.25,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,592.4,182.7,81.0,23.6,40126.3,84.1,9.4,56493.26
Оленегорск,2016,22559.0,1.0,37615.0,38.36,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,301.9,194.4,81.0,27.4,40126.3,84.1,9.4,56493.26
Оленегорск,2017,22100.0,1.0,37615.0,38.49,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,308.9,213.8,81.0,26.7,40126.3,84.1,9.4,56493.26
Оленегорск,2018,21800.0,1.0,37615.0,38.62,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,486.2,189.3,81.0,27.1,40126.3,84.1,9.4,56493.26
Оленегорск,2019,21500.0,1.0,37615.0,38.8,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,285.9,207.4,81.0,27.4,40126.3,84.1,9.9,56493.26
Оленегорск,2020,21200.0,1.0,37615.0,39.04,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,442.3,207.7,81.0,28.08,40126.3,84.1,9.4,56493.26
Оленегорск,2021,20900.0,1.0,37615.0,39.23,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,525.1,211.7,81.0,28.65,40126.3,84.1,8.6,56493.26
Оленегорск,2022,20500.0,1.0,37615.0,39.37,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,478.5,211.6,81.0,28.89,40126.3,84.1,7.0,56493.26
Омск,2015,1173854.0,1.0,26727.0,38.89,8965.0,13.9,18121.0,7722.0,12.2,330.2,62.5,460.0,213.4,2212.0,26.2,31077.4,308.7,13.5,42029.82
Омск,2016,1178079.0,2.0,28261.0,38.96,9109.0,13.1,18001.0,7113.0,12.1,334.9,64.0,440.8,205.6,-970.0,26.1,32861.2,298.1,13.5,40715.61
Омск,2017,1178391.0,1.0,30618.0,39.08,9222.0,11.2,17934.0,7467.0,11.9,338.9,65.6,533.8,220.9,-5492.0,24.4,35602.0,289.2,13.5,38160.53
Омск,2018,1172070.0,1.0,34139.0,39.28,9452.0,10.6,17934.0,7467.0,11.8,344.6,65.6,455.8,174.8,-5846.0,24.9,39696.1,286.8,13.5,42630.28
Омск,2019,1164815.0,1.0,36714.0,39.51,10257.0,9.5,17934.0,7467.0,11.7,343.3,65.4,429.6,199.8,-7732.0,25.3,42690.6,286.1,13.7,41195.94
Омск,2020,1154507.0,1.0,39791.0,39.78,10439.0,9.5,17934.0,7467.0,11.7,343.3,65.4,569.7,179.2,-7110.0,25.92,42690.6,286.1,13.4,50140.25
Омск,2021,1154507.0,3.0,43209.0,39.95,10439.0,9.5,17934.0,7467.0,11.7,343.3,65.4,427.8,171.8,-4369.0,26.55,42690.6,286.1,12.6,69600.51
Омск,2022,1139897.0,3.0,46920.0,40.06,10439.0,9.5,17934.0,7467.0,11.7,343.3,65.4,458.3,200.1,-5704.0,27.12,42690.6,286.1,11.1,84356.76
Омск,2023,1122191.0,3.0,50949.0,40.65,10439.0,9.5,17934.0,7467.0,11.7,343.3,65.4,259.2,158.7,-1645.0,27.62,42690.6,286.1,10.6,101243.1
Омск,2024,1104485.0,3.0,55325.0,40.95,10439.0,9.5,17934.0,7467.0,11.7,343.3,65.4,537.9,182.0,-1645.0,28.12,42690.6,286.1,9.1,123247.43
Орел,2015,319655.0,1.0,22995.0,41.59,9489.0,10.8,4785.5,1966.5,11.9,93.85,18.9,381.7,197.6,1388.0,23.6,26738.8,93.7,13.5,38160.53
Орел,2016,319655.0,1.0,24381.0,41.7,9442.0,10.8,4785.5,1966.5,11.9,93.85,18.9,288.6,182.9,496.0,26.1,28349.7,91.2,13.5,38160.53
Орел,2017,319655.0,1.0,25442.0,41.8,9694.0,10.8,4785.5,1966.5,11.9,93.85,18.9,513.2,164.0,-1642.0,28.3,29583.6,87.7,13.5,38160.53
Орел,2018,319655.0,1.0,27778.0,41.99,9900.0,10.8,4785.5,1966.5,11.9,93.85,18.9,281.5,199.4,-1844.0,28.8,32300.2,86.4,13.5,38010.926666666666
Орел,2019,319655.0,1.0,30125.0,42.2,10844.0,10.8,4785.5,1966.5,11.9,93.85,18.9,316.5,213.0,-883.0,29.6,35028.7,84.1,13.6,37861.323333333334
Орел,2020,319655.0,1.0,31823.0,42.45,10788.0,10.8,4785.5,1966.5,11.9,93.85,18.9,426.8,189.7,-1939.0,30.49,35028.7,84.1,12.9,37711.72
Орел,2021,319655.0,2.0,34030.0,42.62,10788.0,10.8,4785.5,1966.5,11.9,93.85,18.9,304.8,190.8,-1668.0,31.11,35028.7,84.1,12.1,41969.46
Орел,2022,319655.0,2.0,36390.0,42.72,10788.0,10.8,4785.5,1966.5,11.9,93.85,18.9,237.1,206.7,-2348.0,31.79,35028.7,84.1,10.9,63020.1
Оренбург,2015,561279.0,1.0,27228.0,38.9,8771.0,14.1,10655.0,4272.0,11.4,157.2,33.2,437.8,177.9,-287.0,27.2,31660.4,186.7,13.8,39777.81
Оренбург,2016,562569.0,1.0,29631.0,38.99,8800.0,13.7,8843.0,3880.0,11.1,159.2,34.2,425.1,159.1,363.0,25.1,34454.2,177.7,13.8,36703.27
Оренбург,2017,564443.0,1.0,31404.0,39.09,9007.0,11.9,8876.0,3799.0,10.8,161.5,35.2,493.4,164.3,-280.0,26.8,36516.2,165.6,13.8,39933.9
Оренбург,2018,564773.0,2.0,35359.0,39.29,9020.0,11.3,8876.0,3799.0,10.9,163.6,36.3,416.9,186.6,346.0,27.5,41114.7,159.8,13.8,39343.3
Оренбург,2019,565341.0,1.0,37049.0,39.51,9790.0,10.4,8876.0,3799.0,10.9,163.5,37.8,485.7,204.9,7092.0,28.1,43080.1,156.2,13.9,37214.93
Оренбург,2020,572188.0,1.0,40503.0,39.72,9828.0,10.4,8876.0,3799.0,10.9,163.5,37.8,457.0,221.1,3270.0,28.87,43080.1,156.2,13.6,42403.0
Оренбург,2021,572819.0,2.0,43844.0,39.86,9828.0,10.4,8876.0,3799.0,10.9,163.5,37.8,510.7,201.6,3215.0,29.79,43080.1,156.2,13.2,53067.06
Оренбург,2022,572308.0,2.0,47461.0,39.92,9828.0,10.4,8876.0,3799.0,10.9,163.5,37.8,490.1,215.6,-2051.0,30.5,43080.1,156.2,11.6,62306.34
Оренбург,2023,539236.0,2.0,51377.0,40.64,9828.0,10.4,8876.0,3799.0,10.9,163.5,37.8,451.6,178.6,-1180.0,31.18,43080.1,156.2,11.0,75132.95
Оренбург,2024,539236.0,2.0,55615.0,40.93,9828.0,10.4,8876.0,3799.0,10.9,163.5,37.8,561.2,201.7,-1180.0,31.83,43080.1,156.2,9.2,94633.62
Орск,2015,230414.0,1.0,19341.0,38.9,10776.0,12.5,4824.0,2079.0,16.3,74.9,14.4,248.4,196.3,-921.0,25.2,22489.9,47.7,13.8,39777.81
Орск,2016,230414.0,1.0,21174.0,38.99,10776.0,11.8,3967.0,1858.0,15.0,74.7,15.1,345.2,178.5,46.0,25.5,24620.6,46.1,13.8,36703.27
Орск,2017,230414.0,1.0,23113.0,39.09,10776.0,10.1,4207.0,1889.0,14.3,74.8,15.1,452.7,199.8,-178.0,26.8,26875.9,45.4,13.8,67799.28
Орск,2018,230414.0,2.0,25596.0,39.29,10776.0,9.9,4207.0,1889.0,14.5,74.5,15.1,476.3,200.2,-248.0,27.5,29763.0,45.4,13.8,39343.3
Орск,2019,230414.0,2.0,28032.0,39.51,10776.0,8.5,4207.0,1889.0,14.5,73.3,14.7,199.1,177.5,-53.0,28.1,32595.0,42.5,13.9,37214.93
Орск,2020,230414.0,3.0,30747.0,39.72,10776.0,8.5,4207.0,1889.0,14.5,73.3,14.7,155.7,192.6,470.0,28.87,32595.0,42.5,13.6,42403.0
Орск,2021,230414.0,3.0,33750.0,39.86,10776.0,8.5,4207.0,1889.0,14.5,73.3,14.7,163.4,196.4,1238.0,29.79,32595.0,42.5,13.2,53067.06
Орск,2022,230414.0,3.0,37046.0,39.92,10776.0,8.5,4207.0,1889.0,14.5,73.3,14.7,569.4,163.4,742.0,30.5,32595.0,42.5,11.6,62306.34
Отрадный,2015,47705.0,1.0,37615.0,40.53,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,276.1,160.6,81.0,25.2,40126.3,84.1,12.7,41348.85
Отрадный,2016,47430.0,1.0,37615.0,40.63,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,430.1,188.5,81.0,22.5,40126.3,84.1,12.7,37902.35
Отрадный,2017,47100.0,1.0,37615.0,40.73,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,425.2,193.0,81.0,25.6,40126.3,84.1,12.7,40808.2
Отрадный,2018,46800.0,1.0,37615.0,40.9,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,388.2,181.1,81.0,26.1,40126.3,84.1,12.7,43714.05
Отрадный,2019,46500.0,1.0,37615.0,41.08,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,599.2,177.5,81.0,26.6,40126.3,84.1,12.9,42725.78
Отрадный,2020,46200.0,1.0,37615.0,41.3,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,447.5,196.3,81.0,27.08,40126.3,84.1,12.3,62285.72
Отрадный,2021,46000.0,2.0,37615.0,41.44,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,552.2,204.0,81.0,27.73,40126.3,84.1,11.7,78188.23
Отрадный,2022,45700.0,2.0,37615.0,41.52,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,543.8,177.1,81.0,28.36,40126.3,84.1,10.6,89694.22
Оха,2015,21823.0,1.0,37615.0,38.42,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,566.6,199.5,81.0,24.5,40126.3,84.1,8.3,67802.1
Оха,2016,21445.0,1.0,37615.0,38.53,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,270.9,184.4,81.0,28.9,40126.3,84.1,8.3,65009.32
Оха,2017,21200.0,1.0,37615.0,38.59,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,237.2,198.1,81.0,25.6,40126.3,84.1,8.3,36338.27
Оха,2018,21000.0,1.0,37615.0,38.67,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,225.9,178.4,81.0,26.1,40126.3,84.1,8.3,78579.31
Оха,2019,20800.0,1.0,37615.0,38.78,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,265.0,179.5,81.0,26.6,40126.3,84.1,8.0,65952.07
Оха,2020,20600.0,1.0,37615.0,38.95,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,225.5,203.9,81.0,27.6,40126.3,84.1,7.5,117624.02
Оха,2021,20400.0,1.0,37615.0,39.07,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,356.1,208.9,81.0,28.87,40126.3,84.1,7.1,151637.65
Оха,2022,20200.0,1.0,37615.0,39.18,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,535.7,163.4,81.0,29.94,40126.3,84.1,6.3,104897.87
Партизанск,2015,38181.0,1.0,37615.0,39.21,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,248.0,168.1,81.0,24.9,40126.3,84.1,12.7,53706.03
Певек,2015,4722.0,1.0,37615.0,34.51,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,182.5,191.4,81.0,22.2,40126.3,84.1,8.5,56785.14
Певек,2016,4577.0,1.0,37615.0,34.7,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,545.3,169.6,81.0,29.2,40126.3,84.1,8.5,56785.14
Певек,2017,4400.0,1.0,37615.0,34.85,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,583.1,203.5,81.0,26.7,40126.3,84.1,8.5,56785.14
Певек,2018,4200.0,1.0,37615.0,35.06,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,313.0,188.0,81.0,26.7,40126.3,84.1,8.5,84191.51199999999
Певек,2019,4100.0,1.0,37615.0,35.14,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,223.9,200.0,81.0,26.3,40126.3,84.1,8.2,111597.88399999999
Певек,2020,4000.0,1.0,37615.0,35.58,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,157.8,213.8,81.0,27.14,40126.3,84.1,7.7,139004.256
Певек,2021,3900.0,1.0,37615.0,35.8,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,561.3,187.4,81.0,26.9,40126.3,84.1,7.0,166410.62799999997
Певек,2022,3800.0,1.0,37615.0,36.18,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,409.5,206.6,81.0,26.94,40126.3,84.1,5.2,193817.0
Пенза,2015,522823.0,1.0,23771.0,41.83,8764.0,11.7,6110.0,3179.0,12.6,158.2,27.8,405.7,178.5,2301.0,34.5,27640.2,140.6,13.5,40829.7
Пенза,2016,524632.0,1.0,25239.0,41.97,9038.0,11.3,5238.0,2919.0,12.4,159.4,27.9,500.5,195.8,-375.0,27.4,29347.1,136.4,13.5,37620.61
Пенза,2017,523726.0,1.0,26772.0,42.14,9182.0,9.6,5131.0,2744.0,12.1,161.6,20.5,497.7,178.0,1169.0,28.1,31129.7,131.9,13.5,46452.81
Пенза,2018,523553.0,1.0,29544.0,42.36,9414.0,9.2,5131.0,2744.0,12.8,162.3,29.2,483.1,181.2,671.0,28.9,34353.2,129.8,13.5,45302.46
Пенза,2019,522317.0,1.0,31743.0,42.62,10219.0,8.4,5131.0,2744.0,12.1,161.5,29.4,436.4,183.7,-89.0,29.7,36910.8,128.1,13.6,39283.27
Пенза,2020,520300.0,1.0,33999.0,42.93,9962.0,8.4,5131.0,2744.0,12.1,161.5,29.4,418.3,224.0,294.0,30.58,36910.8,128.1,13.0,48366.77
Пенза,2021,516450.0,4.0,36596.0,43.11,9962.0,8.4,5131.0,2744.0,12.1,161.5,29.4,507.7,222.4,-1572.0,31.66,36910.8,128.1,12.0,55967.32
Пенза,2022,509513.0,4.0,39391.0,43.22,9962.0,8.4,5131.0,2744.0,12.1,161.5,29.4,406.8,227.1,-3101.0,32.38,36910.8,128.1,10.7,75201.58
Первоуральск,2015,146558.0,2.0,25667.0,39.41,10776.0,14.0,4785.5,1966.5,16.1,49.6,9.5,211.1,196.0,-285.0,26.5,29845.1,35.7,9.5,59277.1
Первоуральск,2016,146558.0,2.0,27630.0,39.44,10776.0,13.9,4785.5,1966.5,15.7,50.1,9.6,203.5,186.9,-414.0,24.3,32127.4,36.2,9.5,55977.76
Первоуральск,2017,146558.0,2.0,29449.0,39.5,10776.0,12.3,4785.5,1966.5,15.8,50.4,9.5,533.6,166.5,-331.0,24.7,34242.9,34.9,9.5,60873.57
Первоуральск,2018,146558.0,1.0,31343.0,39.62,10776.0,11.6,4785.5,1966.5,15.7,50.7,9.5,474.9,201.2,-993.0,25.0,36445.6,34.5,9.5,67170.22
Первоуральск,2019,146558.0,1.0,33944.0,39.75,10776.0,10.2,4785.5,1966.5,15.8,50.4,9.4,515.2,185.9,-787.0,25.5,39470.3,33.8,8.9,60408.39
Первоуральск,2020,146558.0,1.0,36192.0,39.92,10776.0,10.2,4785.5,1966.5,15.8,50.4,9.4,526.6,162.9,-476.0,26.07,39470.3,33.8,9.0,73925.56
